Waypoint,Bastia Hipp. Casatorra,LFKB/NA,42.6194,9.43556,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Bastia Port Campoloro,LFKB/S,42.3389,9.54111,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Bastia Tour le Losse,LFKB/N1,42.8611,9.48083,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Bastia Tr Sud Centrale Lucciana,LFKB/SA,42.5222,9.44389,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Bastia Trav. Port,LFKB/N,42.7028,9.46333,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Bastia Us. Barchetta,LFKB/SW,42.5083,9.37167,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Beauvais A16 (Tr W Relais Bois de la Molle),LFOB/SW,49.3239,2.08,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Beauvais A16/N1 (Bois St-Martin),LFOB/N,49.5236,2.1875,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Beauvais Allone (Ech A16),LFOB/S,49.3978,2.12889,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Beauvais Goincourt,LFOB/WB,49.4278,2.03972,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Beauvais Noailles (N1/D2/D44),LFOB/SE,49.3292,2.2,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Beauvais Pont N31,LFOB/W,49.4194,1.9375,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Bergerac CastillonËs Chap.,LFBE/S,44.6517,0.6,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Bergerac Ch Eau PÈlissous,LFBE/NA,44.8756,0.548611,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Bergerac Colombier Ch D'eau,LFBE/SA,44.7753,0.521944,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Bergerac D709 / Hte Tension,LFBE/NW,44.9314,0.430278,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Bergerac Eymet …glise,LFBE/SW,44.6678,0.396389,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Bergerac Issigeac,LFBE/SE,44.7303,0.607222,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Bergerac RN21/Hte Tens.,LFBE/NE,44.9194,0.560833,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,BÈziers Cap d'Agde,LFMU/SE,43.2706,3.50583,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,BÈziers Capestang,LFMU/CG,43.3311,3.04167,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,BÈziers Embouchure Aude,LFMU/AD,43.2128,3.24,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,BÈziers Lieuran les BÈziers,LFMU/NB,43.4206,3.23694,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,BÈziers PÈzenas,LFMU/PZ,43.4747,3.44528,,,PtRep,,LF,20,2023-12-09T20:04:05.783
